TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13180.2,FALSE,8,kg,13180.2,FALSE,13180.2,FALSE,0,FALSE,,461184241.6,461184241.6,0,FALSE,TRUE
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,21,FALSE,,FALSE,0,FALSE,,3655.107,3655.107,0,FALSE,TRUE
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,21,FALSE,,FALSE,0,FALSE,,3655.107,3655.107,0,FALSE,TRUE
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13183.06,FALSE,8,kg,13183.06,FALSE,13183.06,FALSE,0,FALSE,,461189137.3,461189137.3,0,FALSE,TRUE
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.86,FALSE,8,kg,2.86,FALSE,2.86,FALSE,0,FALSE,,4895.649,4895.649,0,FALSE,TRUE
C,M,20181101,2018,11,201811,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13180.2,FALSE,8,kg,13180.2,FALSE,13180.2,FALSE,0,FALSE,,461184241.6,461184241.6,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6549.66,FALSE,8,kg,6549.66,FALSE,6549.66,FALSE,0,FALSE,,219226995.1,219226995.1,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.64,FALSE,8,kg,8.64,FALSE,8.64,FALSE,0,FALSE,,17030.129,17030.129,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6541.02,FALSE,8,kg,6541.02,FALSE,6541.02,FALSE,0,FALSE,,219209965,219209965,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6549.66,FALSE,8,kg,6549.66,FALSE,6549.66,FALSE,0,FALSE,,219226995.1,219226995.1,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.64,FALSE,8,kg,8.64,FALSE,8.64,FALSE,0,FALSE,,17030.129,17030.129,0,FALSE,TRUE
C,M,20181201,2018,12,201812,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6541.02,FALSE,8,kg,6541.02,FALSE,6541.02,FALSE,0,FALSE,,219209965,219209965,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6953.05,FALSE,8,kg,6953.05,FALSE,6953.05,FALSE,0,FALSE,,280986427.5,280986427.5,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.26,FALSE,8,kg,3.26,FALSE,3.26,FALSE,0,FALSE,,2268.587,2268.587,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6949.79,FALSE,8,kg,6949.79,FALSE,6949.79,FALSE,0,FALSE,,280984158.9,280984158.9,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6953.05,FALSE,8,kg,6953.05,FALSE,6953.05,FALSE,0,FALSE,,280986427.5,280986427.5,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.26,FALSE,8,kg,3.26,FALSE,3.26,FALSE,0,FALSE,,2268.587,2268.587,0,FALSE,TRUE
C,M,20190101,2019,1,201901,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6949.79,FALSE,8,kg,6949.79,FALSE,6949.79,FALSE,0,FALSE,,280984158.9,280984158.9,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,362454200.6,362454200.6,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,1331.148,1331.148,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,162.733,162.733,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8792.96,FALSE,8,kg,8792.96,FALSE,8792.96,FALSE,0,FALSE,,362452706.7,362452706.7,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,5,FALSE,,FALSE,0,FALSE,,162.733,162.733,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,5,FALSE,,FALSE,0,FALSE,,162.733,162.733,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8794.96,FALSE,8,kg,8794.96,FALSE,8794.96,FALSE,0,FALSE,,362454037.9,362454037.9,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,1331.148,1331.148,0,FALSE,TRUE
C,M,20190201,2019,2,201902,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8792.96,FALSE,8,kg,8792.96,FALSE,8792.96,FALSE,0,FALSE,,362452706.7,362452706.7,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,359329971.1,359329971.1,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,27.532,27.532,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9096.28,FALSE,8,kg,9096.28,FALSE,9096.28,FALSE,0,FALSE,,359329943.6,359329943.6,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,9097.28,FALSE,,FALSE,0,FALSE,,359329971.1,359329971.1,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1,FALSE,,FALSE,0,FALSE,,27.532,27.532,0,FALSE,TRUE
C,M,20190301,2019,3,201903,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9096.28,FALSE,8,kg,9096.28,FALSE,9096.28,FALSE,0,FALSE,,359329943.6,359329943.6,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,262798337.7,262798337.7,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.35,FALSE,8,kg,8.35,FALSE,8.35,FALSE,0,FALSE,,12531.402,12531.402,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,382.921,382.921,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6483.86,FALSE,8,kg,6483.86,FALSE,6483.86,FALSE,0,FALSE,,262785423.4,262785423.4,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,6605.6,FALSE,,FALSE,0,FALSE,,262798337.7,262798337.7,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.35,FALSE,8,kg,8.35,FALSE,8.35,FALSE,0,FALSE,,12531.402,12531.402,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,113.39,FALSE,,FALSE,0,FALSE,,382.921,382.921,0,FALSE,TRUE
C,M,20190401,2019,4,201904,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6483.86,FALSE,8,kg,6483.86,FALSE,6483.86,FALSE,0,FALSE,,262785423.4,262785423.4,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5396.65,FALSE,8,kg,5396.65,FALSE,5396.65,FALSE,0,FALSE,,214734925.8,214734925.8,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.23,FALSE,8,kg,4.23,FALSE,4.23,FALSE,0,FALSE,,5004.512,5004.512,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5392.42,FALSE,8,kg,5392.42,FALSE,5392.42,FALSE,0,FALSE,,214729921.3,214729921.3,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5396.65,FALSE,8,kg,5396.65,FALSE,5396.65,FALSE,0,FALSE,,214734925.8,214734925.8,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.23,FALSE,8,kg,4.23,FALSE,4.23,FALSE,0,FALSE,,5004.512,5004.512,0,FALSE,TRUE
C,M,20190501,2019,5,201905,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5392.42,FALSE,8,kg,5392.42,FALSE,5392.42,FALSE,0,FALSE,,214729921.3,214729921.3,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,388529007.3,388529007.3,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,11089.084,11089.084,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9182.86,FALSE,8,kg,9182.86,FALSE,9182.86,FALSE,0,FALSE,,388517918.2,388517918.2,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,9578.78,FALSE,,FALSE,0,FALSE,,388529007.3,388529007.3,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,395.92,FALSE,,FALSE,0,FALSE,,11089.084,11089.084,0,FALSE,TRUE
C,M,20190601,2019,6,201906,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9182.86,FALSE,8,kg,9182.86,FALSE,9182.86,FALSE,0,FALSE,,388517918.2,388517918.2,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,441014867.7,441014867.7,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.12,FALSE,8,kg,4.12,FALSE,4.12,FALSE,0,FALSE,,7605.705,7605.705,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,99.241,99.241,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10089.2,FALSE,8,kg,10089.2,FALSE,10089.2,FALSE,0,FALSE,,441007162.7,441007162.7,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,10,FALSE,,FALSE,0,FALSE,,99.241,99.241,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,10,FALSE,,FALSE,0,FALSE,,99.241,99.241,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10093.32,FALSE,8,kg,10093.32,FALSE,10093.32,FALSE,0,FALSE,,441014768.4,441014768.4,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.12,FALSE,8,kg,4.12,FALSE,4.12,FALSE,0,FALSE,,7605.705,7605.705,0,FALSE,TRUE
C,M,20190701,2019,7,201907,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10089.2,FALSE,8,kg,10089.2,FALSE,10089.2,FALSE,0,FALSE,,441007162.7,441007162.7,0,FALSE,TRUE
C,M,20190801,2019,8,201908,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8469.32,FALSE,8,kg,8469.32,FALSE,8469.32,FALSE,0,FALSE,,391767927.6,391767927.6,0,FALSE,TRUE
C,M,20190801,2019,8,201908,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8469.32,FALSE,8,kg,8469.32,FALSE,8469.32,FALSE,0,FALSE,,391767927.6,391767927.6,0,FALSE,TRUE
C,M,20190801,2019,8,201908,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8469.32,FALSE,8,kg,8469.32,FALSE,8469.32,FALSE,0,FALSE,,391767927.6,391767927.6,0,FALSE,TRUE
C,M,20190801,2019,8,201908,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8469.32,FALSE,8,kg,8469.32,FALSE,8469.32,FALSE,0,FALSE,,391767927.6,391767927.6,0,FALSE,TRUE
C,M,20190901,2019,9,201909,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,357620725.2,357620725.2,0,FALSE,TRUE
C,M,20190901,2019,9,201909,710,ZAF,South Africa,X,Export,426,LSO,Lesotho,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,8.89,8.89,0,FALSE,TRUE
C,M,20190901,2019,9,201909,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.5,FALSE,8,kg,1.5,FALSE,1.5,FALSE,0,FALSE,,4213.216,4213.216,0,FALSE,TRUE
C,M,20190901,2019,9,201909,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7462.98,FALSE,8,kg,7462.98,FALSE,7462.98,FALSE,0,FALSE,,357616503,357616503,0,FALSE,TRUE
C,M,20190901,2019,9,201909,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,7474.48,FALSE,,FALSE,0,FALSE,,357620725.2,357620725.2,0,FALSE,TRUE
